pixel_0_0,pixel_0_1,pixel_0_2,pixel_0_3,pixel_0_4,pixel_0_5,pixel_0_6,pixel_0_7,pixel_1_0,pixel_1_1,pixel_1_2,pixel_1_3,pixel_1_4,pixel_1_5,pixel_1_6,pixel_1_7,pixel_2_0,pixel_2_1,pixel_2_2,pixel_2_3,pixel_2_4,pixel_2_5,pixel_2_6,pixel_2_7,pixel_3_0,pixel_3_1,pixel_3_2,pixel_3_3,pixel_3_4,pixel_3_5,pixel_3_6,pixel_3_7,pixel_4_0,pixel_4_1,pixel_4_2,pixel_4_3,pixel_4_4,pixel_4_5,pixel_4_6,pixel_4_7,pixel_5_0,pixel_5_1,pixel_5_2,pixel_5_3,pixel_5_4,pixel_5_5,pixel_5_6,pixel_5_7,pixel_6_0,pixel_6_1,pixel_6_2,pixel_6_3,pixel_6_4,pixel_6_5,pixel_6_6,pixel_6_7,pixel_7_0,pixel_7_1,pixel_7_2,pixel_7_3,pixel_7_4,pixel_7_5,pixel_7_6,pixel_7_7,UMAP_1,UMAP_2,TSNE_1,TSNE_2,PHATE_1,PHATE_2,PCA_1,PCA_2,Z
0.0,0.0,11.0,13.0,12.0,12.0,3.0,0.0,0.0,5.0,14.0,4.0,4.0,7.0,2.0,0.0,0.0,7.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,15.0,14.0,12.0,15.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,1.0,8.0,3.0,10.0,12.0,0.0,0.0,0.0,1.0,12.0,16.0,12.0,2.0,0.0,0.0,-7.658767,1.7878062,-4.4481444,-22.479856,-0.011508828181456177,0.017544630275255234,-13.309555516075102,-12.155659883092687,5
0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,14.0,10.0,0.0,0.0,0.0,0.0,12.0,15.0,14.0,16.0,14.0,9.0,0.0,0.0,2.0,10.0,13.0,16.0,10.0,3.0,-2.8189952,-6.95933,-47.75816,29.048685,-0.027481108705927435,-0.03385947211834873,11.96066517265666,2.8161435965947486,1
0.0,0.0,1.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,8.0,12.0,0.0,0.0,0.0,1.0,15.0,1.0,6.0,16.0,2.0,0.0,0.0,2.0,12.0,0.0,1.0,11.0,6.0,0.0,0.0,5.0,10.0,0.0,0.0,11.0,4.0,0.0,0.0,2.0,13.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,13.0,2.0,3.0,13.0,3.0,0.0,0.0,0.0,1.0,13.0,16.0,15.0,1.0,0.0,16.321493,8.884671,1.6404933,-54.55531,-0.03529723542237438,-0.0022245877319381404,-2.5093907148047387,-24.68739474751299,0
0.0,0.0,5.0,16.0,15.0,4.0,0.0,0.0,0.0,3.0,15.0,13.0,13.0,12.0,0.0,0.0,0.0,7.0,14.0,1.0,0.0,16.0,5.0,0.0,0.0,12.0,9.0,0.0,1.0,11.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,7.0,13.0,0.0,0.0,6.0,15.0,0.0,0.0,8.0,12.0,0.0,0.0,1.0,14.0,7.0,6.0,15.0,11.0,0.0,0.0,0.0,5.0,15.0,16.0,14.0,3.0,0.0,15.73217,9.158002,3.1648703,-61.583733,-0.03622755811126867,-0.0012578585546148022,-4.973204486254977,-29.185907323695627,0
0.0,0.0,3.0,11.0,13.0,1.0,0.0,0.0,0.0,6.0,16.0,11.0,13.0,6.0,0.0,0.0,1.0,16.0,8.0,0.0,11.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,5.0,0.0,0.0,0.0,1.0,14.0,13.0,12.0,15.0,5.0,7.2704554,5.363671,-29.190758,25.878063,0.024722612451146302,0.00018387705304439596,-10.32848013002232,8.226019831543129,2
0.0,0.0,2.0,14.0,8.0,0.0,0.0,0.0,0.0,3.0,14.0,10.0,16.0,1.0,0.0,0.0,0.0,11.0,8.0,2.0,15.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,4.0,7.0,3.0,0.0,0.0,1.0,14.0,16.0,16.0,13.0,8.0,7.2645636,5.3285565,-28.958014,25.653435,0.02465299623731994,-0.0014146937388595825,-4.9881751789489455,5.277126753695345,2
0.0,0.0,9.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,5.0,0.0,0.0,2.0,12.0,15.0,16.0,15.0,14.0,0.0,0.0,2.0,12.0,16.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,-3.8578405,15.210133,1.2398922,44.881958,0.012012557618361753,-0.014368874147917958,-5.744004225819462,16.638531419161264,7
0.0,0.0,0.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,13.0,2.0,12.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,12.0,16.0,9.0,0.0,0.0,0.0,0.0,13.0,11.0,6.0,11.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,13.0,0.0,-0.5130082,9.738637,-14.849593,13.965663,0.010031244196358731,0.009174965187167683,3.217887050232273,-0.2337437180642119,8
0.0,0.0,7.0,13.0,14.0,1.0,0.0,0.0,0.0,7.0,15.0,9.0,13.0,7.0,0.0,0.0,0.0,5.0,15.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,5.0,4.0,4.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,16.0,6.0,7.259987,5.406377,-30.406404,26.303946,0.025130216677446332,-0.002961674920329832,-12.705561549866394,5.457956070705949,2
0.0,0.0,0.0,7.0,13.0,9.0,1.0,0.0,0.0,0.0,7.0,15.0,8.0,15.0,5.0,0.0,0.0,1.0,15.0,2.0,0.0,10.0,8.0,0.0,0.0,4.0,12.0,0.0,0.0,12.0,7.0,0.0,0.0,5.0,9.0,0.0,0.0,14.0,3.0,0.0,0.0,4.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,16.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,11.0,14.0,5.0,0.0,0.0,16.489136,8.616343,-1.6170268,-51.110626,-0.03676988895049272,-0.0032748366880308447,3.6521351061398897,-21.209618623729966,0
0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,12.0,12.0,4.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,11.0,-2.9032772,-7.042291,-46.23749,30.035707,-0.026819831190825864,-0.034121380572440276,9.680223441023758,2.9283335121982916,1
0.0,0.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,8.0,14.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,14.0,0.0,0.0,0.0,0.0,8.0,11.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,10.0,7.0,5.0,2.0,0.0,0.0,2.0,14.0,14.0,12.0,14.0,7.0,7.2844796,5.2700834,-28.982832,25.68492,0.024835894492404986,-0.001283960924705655,-6.287022143984571,5.748770571363856,2
0.0,0.0,3.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,13.0,16.0,12.0,4.0,0.0,0.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,14.0,3.0,16.0,2.0,0.0,0.0,0.0,4.0,16.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,15.0,0.0,0.0,0.99165016,-3.5021772,37.597984,-15.475258,-0.008910502128901166,0.0023778114577838426,12.961411980809302,-8.218193052873646,6
0.0,0.0,1.0,9.0,16.0,6.0,0.0,0.0,0.0,4.0,14.0,10.0,11.0,10.0,0.0,0.0,0.0,12.0,10.0,0.0,13.0,6.0,0.0,0.0,0.0,6.0,7.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,8.0,13.0,3.0,0.0,14.0,3.0,0.0,0.0,0.0,8.0,16.0,16.0,13.0,3.0,-3.5345128,6.2717695,-26.826159,-4.1495514,0.014352990937548162,0.01654685430504309,-15.099265777111084,-7.956514458807812,3
0.0,0.0,4.0,12.0,16.0,14.0,7.0,0.0,0.0,2.0,16.0,6.0,0.0,7.0,12.0,0.0,0.0,0.0,7.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,3.0,16.0,7.0,1.0,12.0,4.0,0.0,0.0,0.0,3.0,12.0,16.0,15.0,2.0,0.0,-2.4405925,6.469335,-30.722908,-0.7800618,0.014930413453334198,0.0168970395106568,-19.61064622921974,-10.279030471676563,3
0.0,0.0,3.0,8.0,12.0,15.0,16.0,2.0,0.0,0.0,12.0,14.0,10.0,13.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,2.0,8.0,13.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,10.0,5.0,0.0,0.0,0.0,1.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,-2.4195476,15.225236,15.012253,42.0296,0.015461170400057355,-0.015029109731402798,-1.3909027683020199,19.31362711630945,7
0.0,0.0,0.0,6.0,15.0,12.0,1.0,0.0,0.0,4.0,12.0,16.0,12.0,16.0,3.0,0.0,0.0,15.0,16.0,6.0,4.0,16.0,3.0,0.0,0.0,4.0,5.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,10.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,15.0,7.0,0.0,0.0,0.0,12.0,15.0,8.0,11.0,14.0,0.0,0.0,0.0,1.0,8.0,15.0,16.0,11.0,0.0,-3.5189981,6.271389,-25.537148,-2.7125902,0.015727397405536706,0.01446991347888944,-10.96209332219267,-7.777284592715892,3
0.0,0.0,0.0,7.0,13.0,10.0,0.0,0.0,0.0,0.0,10.0,13.0,5.0,13.0,0.0,0.0,0.0,7.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,6.0,6.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,5.0,9.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,9.0,0.0,-3.5145347,6.267762,-26.68783,-3.1549797,0.015802249167893002,0.015792970388295146,-11.770804375715766,-6.71993441383465,3
0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,2.0,14.0,1.0,0.0,0.0,6.0,16.0,2.0,9.0,16.0,11.0,0.0,0.0,9.0,14.0,9.0,16.0,15.0,6.0,0.0,0.0,5.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,5.3309665,18.219315,46.98108,16.883936,-0.011715606916585183,-0.019592542910972108,24.738589776803966,2.5353373461335464,4
0.0,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,11.0,3.0,0.0,0.0,0.0,2.0,14.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,1.0,0.0,0.7152887,-3.518014,33.263878,-30.238323,-0.01276454121402375,0.005707040594813216,12.77294120780136,-15.168501962328834,6
0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,5.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,2.0,16.0,7.0,7.0,16.0,4.0,0.0,0.0,0.0,9.0,13.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.8989975,-3.6292021,36.44852,-17.714664,-0.013555078207736555,0.004711065278100427,18.35968146113389,-12.39884900443483,6
0.0,0.0,0.0,8.0,15.0,10.0,0.0,0.0,0.0,0.0,8.0,13.0,6.0,1.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,12.0,9.0,2.0,0.0,0.0,1.0,15.0,1.0,0.0,9.0,10.0,0.0,0.0,0.0,10.0,9.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,11.0,15.0,5.0,0.0,0.0,0.5468953,-3.6367774,33.25116,-29.33225,-0.01428261363315604,0.007804012317834175,12.480026563341065,-16.08439218748408,6
0.0,0.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,16.0,7.0,0.0,0.0,0.0,8.0,16.0,8.0,16.0,9.0,5.0,0.0,0.0,10.0,16.0,14.0,16.0,16.0,9.0,0.0,0.0,3.0,11.0,16.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,5.6188755,18.475576,47.266956,20.176332,-0.00320797150578578,-0.020150949681537817,14.666466808066719,9.159098771411069,4
0.0,0.0,1.0,8.0,14.0,15.0,5.0,0.0,0.0,1.0,14.0,8.0,1.0,14.0,8.0,0.0,0.0,7.0,12.0,0.0,7.0,16.0,8.0,0.0,0.0,4.0,14.0,12.0,12.0,9.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,12.0,10.0,4.0,16.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,7.0,0.0,0.0,-6.4343677,6.3765388,-19.331041,-24.031559,0.006430800975610734,0.019525083905759816,-13.998569183686874,-13.9795036517489,9
0.0,0.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,12.0,15.0,12.0,10.0,0.0,0.0,2.0,13.0,16.0,16.0,15.0,11.0,-2.8210013,-6.9596324,-47.50842,28.7365,-0.027647051048952563,-0.033889770523300757,12.102826434135602,1.1026613678700494,1
0.0,1.0,9.0,12.0,13.0,11.0,0.0,0.0,0.0,3.0,15.0,4.0,3.0,3.0,0.0,0.0,0.0,5.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,13.0,7.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,1.0,0.0,0.0,-7.6067977,1.6289032,-3.6487513,-21.840025,-0.011118279265673926,0.017189334317029358,-8.406587707189113,-7.443490418239817,5
0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,11.0,0.0,0.0,0.0,4.0,16.0,11.0,13.0,14.0,0.0,0.0,0.0,7.0,12.0,1.0,3.0,13.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,9.0,7.0,9.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,3.0,0.0,0.0,16.625128,9.1876135,2.8227696,-52.199966,-0.031501952931528514,0.003244556858670239,1.7171253363489596,-18.904288938258283,0
0.0,0.0,6.0,11.0,13.0,6.0,0.0,0.0,0.0,7.0,14.0,6.0,7.0,13.0,0.0,0.0,0.0,10.0,7.0,0.0,7.0,10.0,0.0,0.0,0.0,4.0,13.0,12.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,14.0,15.0,12.0,0.0,0.0,-6.0935836,6.4133124,-20.002253,-20.366726,0.004712824784475494,0.019877521054781716,-19.138395269013223,-10.210064695039673,9
0.0,0.0,9.0,16.0,16.0,13.0,2.0,0.0,0.0,2.0,15.0,2.0,3.0,3.0,0.0,0.0,0.0,7.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,12.0,7.0,13.0,14.0,7.0,0.0,0.0,6.0,16.0,8.0,0.0,5.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,3.0,4.0,1.0,15.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,7.0,0.0,0.0,-7.634021,1.9481758,-4.470786,-23.901295,-0.012842951733316996,0.017881304079785103,-7.968524492642681,-13.547146620963069,5
0.0,0.0,7.0,15.0,13.0,0.0,0.0,0.0,0.0,9.0,16.0,15.0,16.0,5.0,0.0,0.0,0.0,12.0,16.0,5.0,15.0,6.0,0.0,0.0,0.0,0.0,7.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,12.0,15.0,7.0,0.0,0.0,5.0,16.0,14.0,12.0,12.0,11.0,7.370913,5.5721936,-30.696606,24.584932,0.024719500466334494,-0.003964986381381765,-10.52842703824146,4.200106087186706,2
0.0,0.0,0.0,6.0,14.0,10.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,13.0,2.0,0.0,0.0,0.0,4.0,16.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,5.0,14.0,16.0,6.0,0.0,0.0,0.0,3.0,15.0,4.0,1.0,13.0,4.0,0.0,0.0,2.0,14.0,11.0,5.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,15.0,0.0,-0.4884415,9.693093,-14.377434,14.217282,0.00945027091325026,0.008403310941524614,1.0524914884252379,1.1785617108914064,8
0.0,0.0,9.0,15.0,13.0,0.0,0.0,0.0,0.0,5.0,14.0,7.0,13.0,2.0,0.0,0.0,0.0,12.0,10.0,1.0,13.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,6.0,5.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,3.0,7.137152,4.4323277,-27.07573,31.694881,0.02384854750560541,-0.006582126648927266,-12.952617699286527,2.8633474370270204,2
0.0,0.0,2.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,11.0,9.0,0.0,0.0,0.0,4.0,11.0,0.0,7.0,16.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,16.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,13.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,1.0,0.0,0.0,16.158503,8.663828,0.5434711,-56.024128,-0.03680487941231811,-0.003467383590298809,-8.631906328178733,-18.05475004450638,0
0.0,0.0,1.0,12.0,14.0,3.0,0.0,0.0,0.0,1.0,13.0,11.0,9.0,13.0,0.0,0.0,0.0,7.0,11.0,0.0,1.0,16.0,4.0,0.0,0.0,8.0,6.0,0.0,2.0,15.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,13.0,16.0,7.0,0.0,0.0,16.705324,8.772166,-0.03997407,-48.3754,-0.035701213746970724,-0.004595673365799106,-1.7290495970958641,-20.168143237526166,0
0.0,0.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,13.0,16.0,15.0,16.0,9.0,0.0,0.0,3.0,12.0,16.0,16.0,11.0,2.0,-2.874551,-7.013757,-47.37865,29.53105,-0.027200756107259045,-0.0338510223824643,8.263325357839628,5.304852124303732,1
0.0,0.0,6.0,14.0,16.0,13.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,2.0,10.0,16.0,16.0,12.0,0.0,0.0,0.0,13.0,16.0,12.0,7.0,3.0,0.0,0.0,0.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,-3.5807884,15.355899,3.394415,44.829575,0.01160264197316677,-0.01770404397243084,-5.482642214248344,20.931116333069856,7
0.0,0.0,0.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,8.0,4.0,0.0,0.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,13.0,13.0,3.0,0.0,0.0,0.0,2.0,15.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,9.0,10.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,0.0,0.80465454,-3.5580027,33.20231,-30.165993,-0.011921173025011274,0.0055430037306382135,14.414349969783306,-12.416708919426013,6
0.0,0.0,1.0,7.0,12.0,3.0,0.0,0.0,0.0,4.0,16.0,12.0,12.0,10.0,0.0,0.0,0.0,14.0,9.0,0.0,11.0,8.0,0.0,0.0,0.0,7.0,5.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,5.0,10.0,4.0,0.0,14.0,5.0,0.0,0.0,1.0,9.0,15.0,16.0,16.0,8.0,-3.5438297,6.278877,-26.82406,-4.1302586,0.015102226353301565,0.016365879824449776,-14.220942105072766,-5.802124558880257,3
0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,12.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,8.0,9.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,4.0,5.0,8.0,3.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,9.0,7.3754973,4.112967,-28.383755,35.324806,0.023533144929068297,-0.006845202492561183,-3.2411284374759513,0.14993614793005827,2
0.0,0.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,6.0,9.0,14.0,15.0,13.0,7.0,0.0,0.0,5.0,15.0,16.0,16.0,15.0,3.0,-2.8426197,-6.9811344,-47.311363,28.623112,-0.02803725715642757,-0.034679548167429894,4.9673801750679605,4.730502432892315,1
0.0,0.0,4.0,13.0,14.0,16.0,3.0,0.0,0.0,0.0,6.0,11.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,15.0,13.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,0.0,0.0,0.0,-3.423792,15.271588,4.1823754,43.640686,0.011788455408122874,-0.019648080338449718,-2.092489654864297,20.90011513353499,7
0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,16.0,3.0,0.0,0.0,6.0,15.0,6.0,16.0,3.0,0.0,0.0,0.0,9.0,13.0,12.0,15.0,12.0,8.0,0.0,0.0,9.0,16.0,16.0,14.0,7.0,2.0,0.0,0.0,1.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,5.6333075,18.288355,48.80178,19.740513,-0.007136739374854979,-0.020867130576887476,16.851205748998026,6.483910547295695,4
